wea_stn_cd,issue_date,forecast_type_day,wea_num,valid_date_calcd
KCPR,20151005,pop2_3,8,20151008
KP60,20151005,pop2_3,13,20151008
KPHX,20151005,pop2_3,0,20151008
KFAR,20151005,pop2_3,11,20151008
KINL,20151005,pop2_3,23,20151008
KSEA,20151005,min_4,60,20151009
KYKM,20151005,min_4,52,20151009
KUIL,20151005,min_4,52,20151009
KPDX,20151005,min_4,56,20151009
KLAX,20151005,min_4,68,20151009
KFAT,20151005,min_4,63,20151009
KCPR,20151005,min_4,43,20151009
KP60,20151005,min_4,32,20151009
KPHX,20151005,min_4,70,20151009
KFAR,20151005,min_4,39,20151009
KINL,20151005,min_4,35,20151009
KSEA,20151005,max_4,70,20151009
KYKM,20151005,max_4,79,20151009
KUIL,20151005,max_4,66,20151009
KPDX,20151005,max_4,77,20151009
KLAX,20151005,max_4,84,20151009
KFAT,20151005,max_4,89,20151009
KCPR,20151005,max_4,72,20151009
KP60,20151005,max_4,58,20151009
KPHX,20151005,max_4,92,20151009
KFAR,20151005,max_4,64,20151009
KINL,20151005,max_4,57,20151009
KSEA,20151005,pop1_4,30,20151009
KYKM,20151005,pop1_4,5,20151009
KUIL,20151005,pop1_4,55,20151009
KPDX,20151005,pop1_4,5,20151009
KLAX,20151005,pop1_4,0,20151009
KFAT,20151005,pop1_4,0,20151009
KCPR,20151005,pop1_4,10,20151009
KP60,20151005,pop1_4,6,20151009
KPHX,20151005,pop1_4,0,20151009
KFAR,20151005,pop1_4,0,20151009
KINL,20151005,pop1_4,0,20151009
KSEA,20151005,pop2_4,22,20151009
KYKM,20151005,pop2_4,3,20151009
KUIL,20151005,pop2_4,68,20151009
KPDX,20151005,pop2_4,10,20151009
KLAX,20151005,pop2_4,0,20151009
KFAT,20151005,pop2_4,0,20151009
KCPR,20151005,pop2_4,1,20151009
KP60,20151005,pop2_4,2,20151009
KPHX,20151005,pop2_4,0,20151009
KFAR,20151005,pop2_4,0,20151009
KINL,20151005,pop2_4,0,20151009
KSEA,20151005,min_5,62,20151010
KYKM,20151005,min_5,54,20151010
KUIL,20151005,min_5,54,20151010
KPDX,20151005,min_5,61,20151010
KLAX,20151005,min_5,71,20151010
KFAT,20151005,min_5,64,20151010
KCPR,20151005,min_5,45,20151010
KP60,20151005,min_5,35,20151010
KPHX,20151005,min_5,71,20151010
KFAR,20151005,min_5,48,20151010
KINL,20151005,min_5,42,20151010
KSEA,20151005,max_5,66,20151010
KYKM,20151005,max_5,77,20151010
KUIL,20151005,max_5,65,20151010
KPDX,20151005,max_5,72,20151010
KLAX,20151005,max_5,86,20151010
KFAT,20151005,max_5,91,20151010
KCPR,20151005,max_5,77,20151010
KP60,20151005,max_5,61,20151010
KPHX,20151005,max_5,92,20151010
KFAR,20151005,max_5,72,20151010
KINL,20151005,max_5,62,20151010
KSEA,20151005,pop1_5,39,20151010
KYKM,20151005,pop1_5,10,20151010
KUIL,20151005,pop1_5,71,20151010
KPDX,20151005,pop1_5,27,20151010
KLAX,20151005,pop1_5,0,20151010
KFAT,20151005,pop1_5,0,20151010
KCPR,20151005,pop1_5,0,20151010
KP60,20151005,pop1_5,0,20151010
KPHX,20151005,pop1_5,0,20151010
KFAR,20151005,pop1_5,4,20151010
KINL,20151005,pop1_5,16,20151010
KSEA,20151005,pop2_5,63,20151010
KYKM,20151005,pop2_5,18,20151010
KUIL,20151005,pop2_5,80,20151010
KPDX,20151005,pop2_5,44,20151010
KLAX,20151005,pop2_5,0,20151010
KFAT,20151005,pop2_5,0,20151010
KCPR,20151005,pop2_5,0,20151010
KP60,20151005,pop2_5,0,20151010
KPHX,20151005,pop2_5,0,20151010
KFAR,20151005,pop2_5,3,20151010
KINL,20151005,pop2_5,15,20151010
KSEA,20151005,min_6,57,20151011
KYKM,20151005,min_6,52,20151011
KUIL,20151005,min_6,50,20151011
KPDX,20151005,min_6,57,20151011
KLAX,20151005,min_6,72,20151011
KFAT,20151005,min_6,65,20151011
KCPR,20151005,min_6,48,20151011
KP60,20151005,min_6,37,20151011
KPHX,20151005,min_6,71,20151011
KFAR,20151005,min_6,51,20151011
KINL,20151005,min_6,43,20151011
KSEA,20151005,max_6,59,20151011
KYKM,20151005,max_6,69,20151011
KUIL,20151005,max_6,62,20151011
KPDX,20151005,max_6,66,20151011
KLAX,20151005,max_6,84,20151011
KFAT,20151005,max_6,89,20151011
KCPR,20151005,max_6,79,20151011
KP60,20151005,max_6,60,20151011
KPHX,20151005,max_6,92,20151011
KFAR,20151005,max_6,76,20151011
KINL,20151005,max_6,65,20151011
KSEA,20151005,pop1_6,73,20151011
KYKM,20151005,pop1_6,24,20151011
KUIL,20151005,pop1_6,79,20151011
KPDX,20151005,pop1_6,61,20151011
KLAX,20151005,pop1_6,0,20151011
KFAT,20151005,pop1_6,0,20151011
KCPR,20151005,pop1_6,0,20151011
KP60,20151005,pop1_6,0,20151011
KPHX,20151005,pop1_6,0,20151011
KFAR,20151005,pop1_6,0,20151011
KINL,20151005,pop1_6,6,20151011
KSEA,20151005,pop2_6,82,20151011
KYKM,20151005,pop2_6,27,20151011
KUIL,20151005,pop2_6,74,20151011
KPDX,20151005,pop2_6,63,20151011
KLAX,20151005,pop2_6,0,20151011
KFAT,20151005,pop2_6,0,20151011
KCPR,20151005,pop2_6,0,20151011
KP60,20151005,pop2_6,9,20151011
KPHX,20151005,pop2_6,1,20151011
KFAR,20151005,pop2_6,0,20151011
KINL,20151005,pop2_6,0,20151011
KSEA,20151005,min_7,52,20151012
KYKM,20151005,min_7,45,20151012
KUIL,20151005,min_7,48,20151012
KPDX,20151005,min_7,51,20151012
KLAX,20151005,min_7,70,20151012
KFAT,20151005,min_7,65,20151012
KCPR,20151005,min_7,47,20151012
KP60,20151005,min_7,33,20151012
KPHX,20151005,min_7,71,20151012
KFAR,20151005,min_7,53,20151012
KINL,20151005,min_7,47,20151012
KSEA,20151005,max_7,61,20151012
KYKM,20151005,max_7,69,20151012
KUIL,20151005,max_7,62,20151012
KPDX,20151005,max_7,68,20151012
KLAX,20151005,max_7,81,20151012
KFAT,20151005,max_7,88,20151012
KCPR,20151005,max_7,72,20151012
KP60,20151005,max_7,53,20151012
KPHX,20151005,max_7,92,20151012
KFAR,20151005,max_7,74,20151012
KINL,20151005,max_7,67,20151012
KSEA,20151005,pop1_7,54,20151012
KYKM,20151005,pop1_7,14,20151012
KUIL,20151005,pop1_7,57,20151012
KPDX,20151005,pop1_7,35,20151012
KLAX,20151005,pop1_7,0,20151012
KFAT,20151005,pop1_7,0,20151012
KCPR,20151005,pop1_7,3,20151012
KP60,20151005,pop1_7,13,20151012
KPHX,20151005,pop1_7,0,20151012
KFAR,20151005,pop1_7,4,20151012
KINL,20151005,pop1_7,18,20151012
KSEA,20151005,pop2_7,42,20151012
KYKM,20151005,pop2_7,11,20151012
KUIL,20151005,pop2_7,44,20151012
KPDX,20151005,pop2_7,22,20151012
KLAX,20151005,pop2_7,0,20151012
KFAT,20151005,pop2_7,0,20151012
KCPR,20151005,pop2_7,3,20151012
KP60,20151005,pop2_7,15,20151012
KPHX,20151005,pop2_7,0,20151012
KFAR,20151005,pop2_7,4,20151012
KINL,20151005,pop2_7,18,20151012
KSEA,20151006,min_3,57,20151009
KYKM,20151006,min_3,51,20151009
KUIL,20151006,min_3,54,20151009
KPDX,20151006,min_3,55,20151009
KLAX,20151006,min_3,67,20151009
KFAT,20151006,min_3,62,20151009
KCPR,20151006,min_3,40,20151009
KP60,20151006,min_3,34,20151009
KPHX,20151006,min_3,68,20151009
KFAR,20151006,min_3,38,20151009
KINL,20151006,min_3,36,20151009
KSEA,20151006,max_3,68,20151009
KYKM,20151006,max_3,77,20151009
KUIL,20151006,max_3,65,20151009
KPDX,20151006,max_3,75,20151009
KLAX,20151006,max_3,86,20151009
KFAT,20151006,max_3,91,20151009
KCPR,20151006,max_3,72,20151009
KP60,20151006,max_3,60,20151009
KPHX,20151006,max_3,94,20151009
KFAR,20151006,max_3,62,20151009
KINL,20151006,max_3,56,20151009
KSEA,20151006,pop1_3,23,20151009
KYKM,20151006,pop1_3,2,20151009
KUIL,20151006,pop1_3,61,20151009
KPDX,20151006,pop1_3,9,20151009
KLAX,20151006,pop1_3,1,20151009
KFAT,20151006,pop1_3,1,20151009
KCPR,20151006,pop1_3,3,20151009
KP60,20151006,pop1_3,5,20151009
KPHX,20151006,pop1_3,1,20151009
KFAR,20151006,pop1_3,4,20151009
KINL,20151006,pop1_3,3,20151009
KSEA,20151006,pop2_3,42,20151009
KYKM,20151006,pop2_3,11,20151009
KUIL,20151006,pop2_3,80,20151009
KPDX,20151006,pop2_3,25,20151009
KLAX,20151006,pop2_3,0,20151009
KFAT,20151006,pop2_3,0,20151009
KCPR,20151006,pop2_3,1,20151009
KP60,20151006,pop2_3,2,20151009
KPHX,20151006,pop2_3,1,20151009
KFAR,20151006,pop2_3,1,20151009
KINL,20151006,pop2_3,2,20151009
KSEA,20151006,min_4,61,20151010
KYKM,20151006,min_4,55,20151010
KUIL,20151006,min_4,55,20151010
KPDX,20151006,min_4,60,20151010
KLAX,20151006,min_4,69,20151010
KFAT,20151006,min_4,62,20151010
KCPR,20151006,min_4,46,20151010
KP60,20151006,min_4,36,20151010
KPHX,20151006,min_4,72,20151010
KFAR,20151006,min_4,48,20151010
KINL,20151006,min_4,41,20151010
KSEA,20151006,max_4,63,20151010
KYKM,20151006,max_4,74,20151010
KUIL,20151006,max_4,64,20151010
KPDX,20151006,max_4,68,20151010
KLAX,20151006,max_4,86,20151010
KFAT,20151006,max_4,91,20151010
KCPR,20151006,max_4,78,20151010
KP60,20151006,max_4,63,20151010
KPHX,20151006,max_4,94,20151010
KFAR,20151006,max_4,76,20151010
KINL,20151006,max_4,65,20151010
KSEA,20151006,pop1_4,64,20151010
KYKM,20151006,pop1_4,16,20151010
KUIL,20151006,pop1_4,86,20151010
KPDX,20151006,pop1_4,46,20151010
KLAX,20151006,pop1_4,1,20151010
KFAT,20151006,pop1_4,1,20151010
KCPR,20151006,pop1_4,0,20151010
KP60,20151006,pop1_4,1,20151010
KPHX,20151006,pop1_4,1,20151010
KFAR,20151006,pop1_4,5,20151010
KINL,20151006,pop1_4,17,20151010
KSEA,20151006,pop2_4,86,20151010
KYKM,20151006,pop2_4,32,20151010
KUIL,20151006,pop2_4,90,20151010
KPDX,20151006,pop2_4,78,20151010
KLAX,20151006,pop2_4,1,20151010
KFAT,20151006,pop2_4,1,20151010
KCPR,20151006,pop2_4,0,20151010
KP60,20151006,pop2_4,1,20151010
KPHX,20151006,pop2_4,1,20151010
KFAR,20151006,pop2_4,1,20151010
KINL,20151006,pop2_4,4,20151010
KSEA,20151006,min_5,54,20151011
KYKM,20151006,min_5,50,20151011
KUIL,20151006,min_5,50,20151011
KPDX,20151006,min_5,55,20151011
KLAX,20151006,min_5,70,20151011
KFAT,20151006,min_5,63,20151011
KCPR,20151006,min_5,50,20151011
KP60,20151006,min_5,39,20151011
KPHX,20151006,min_5,71,20151011
KFAR,20151006,min_5,53,20151011
KINL,20151006,min_5,46,20151011
KSEA,20151006,max_5,61,20151011
KYKM,20151006,max_5,68,20151011
KUIL,20151006,max_5,62,20151011
KPDX,20151006,max_5,67,20151011
KLAX,20151006,max_5,82,20151011
KFAT,20151006,max_5,89,20151011
KCPR,20151006,max_5,78,20151011
KP60,20151006,max_5,58,20151011
KPHX,20151006,max_5,94,20151011
KFAR,20151006,max_5,81,20151011
KINL,20151006,max_5,72,20151011
KSEA,20151006,pop1_5,80,20151011
KYKM,20151006,pop1_5,33,20151011
KUIL,20151006,pop1_5,81,20151011
KPDX,20151006,pop1_5,74,20151011
KLAX,20151006,pop1_5,0,20151011
KFAT,20151006,pop1_5,0,20151011
KCPR,20151006,pop1_5,1,20151011
KP60,20151006,pop1_5,2,20151011
KPHX,20151006,pop1_5,2,20151011
KFAR,20151006,pop1_5,1,20151011
KINL,20151006,pop1_5,1,20151011
KSEA,20151006,pop2_5,71,20151011
KYKM,20151006,pop2_5,25,20151011
KUIL,20151006,pop2_5,75,20151011
KPDX,20151006,pop2_5,52,20151011
KLAX,20151006,pop2_5,1,20151011
KFAT,20151006,pop2_5,0,20151011
KCPR,20151006,pop2_5,1,20151011
KP60,20151006,pop2_5,9,20151011
KPHX,20151006,pop2_5,2,20151011
KFAR,20151006,pop2_5,1,20151011
KINL,20151006,pop2_5,2,20151011
KSEA,20151006,min_6,53,20151012
KYKM,20151006,min_6,47,20151012
KUIL,20151006,min_6,50,20151012
KPDX,20151006,min_6,53,20151012
KLAX,20151006,min_6,68,20151012
KFAT,20151006,min_6,62,20151012
KCPR,20151006,min_6,45,20151012
KP60,20151006,min_6,34,20151012
KPHX,20151006,min_6,72,20151012
KFAR,20151006,min_6,53,20151012
KINL,20151006,min_6,49,20151012
KSEA,20151006,max_6,62,20151012
KYKM,20151006,max_6,69,20151012
KUIL,20151006,max_6,62,20151012
KPDX,20151006,max_6,68,20151012
KLAX,20151006,max_6,81,20151012
KFAT,20151006,max_6,89,20151012
KCPR,20151006,max_6,72,20151012
KP60,20151006,max_6,55,20151012
KPHX,20151006,max_6,95,20151012
KFAR,20151006,max_6,70,20151012
KINL,20151006,max_6,63,20151012
KSEA,20151006,pop1_6,64,20151012
KYKM,20151006,pop1_6,22,20151012
KUIL,20151006,pop1_6,71,20151012
KPDX,20151006,pop1_6,44,20151012
KLAX,20151006,pop1_6,0,20151012
KFAT,20151006,pop1_6,0,20151012
KCPR,20151006,pop1_6,4,20151012
KP60,20151006,pop1_6,10,20151012
KPHX,20151006,pop1_6,2,20151012
KFAR,20151006,pop1_6,4,20151012
KINL,20151006,pop1_6,11,20151012
KSEA,20151006,pop2_6,56,20151012
KYKM,20151006,pop2_6,16,20151012
KUIL,20151006,pop2_6,63,20151012
KPDX,20151006,pop2_6,39,20151012
KLAX,20151006,pop2_6,1,20151012
KFAT,20151006,pop2_6,1,20151012
KCPR,20151006,pop2_6,4,20151012
KP60,20151006,pop2_6,7,20151012
KPHX,20151006,pop2_6,3,20151012
KFAR,20151006,pop2_6,8,20151012
KINL,20151006,pop2_6,10,20151012
KSEA,20151006,min_7,51,20151013
KYKM,20151006,min_7,46,20151013
KUIL,20151006,min_7,49,20151013
KPDX,20151006,min_7,51,20151013
KLAX,20151006,min_7,68,20151013
KFAT,20151006,min_7,63,20151013
KCPR,20151006,min_7,42,20151013
KP60,20151006,min_7,33,20151013
KPHX,20151006,min_7,72,20151013
KFAR,20151006,min_7,48,20151013
KINL,20151006,min_7,41,20151013
KSEA,20151006,max_7,64,20151013
KYKM,20151006,max_7,71,20151013
KUIL,20151006,max_7,63,20151013
KPDX,20151006,max_7,71,20151013
KLAX,20151006,max_7,79,20151013
KFAT,20151006,max_7,89,20151013
KCPR,20151006,max_7,70,20151013
KP60,20151006,max_7,56,20151013
KPHX,20151006,max_7,96,20151013
KFAR,20151006,max_7,66,20151013
KINL,20151006,max_7,58,20151013
KSEA,20151006,pop1_7,41,20151013
KYKM,20151006,pop1_7,9,20151013
KUIL,20151006,pop1_7,43,20151013
KPDX,20151006,pop1_7,20,20151013
KLAX,20151006,pop1_7,4,20151013
KFAT,20151006,pop1_7,1,20151013
KCPR,20151006,pop1_7,3,20151013
KP60,20151006,pop1_7,4,20151013
KPHX,20151006,pop1_7,5,20151013
KFAR,20151006,pop1_7,4,20151013
KINL,20151006,pop1_7,9,20151013
KSEA,20151006,pop2_7,31,20151013
KYKM,20151006,pop2_7,6,20151013
KUIL,20151006,pop2_7,35,20151013
KPDX,20151006,pop2_7,18,20151013
KLAX,20151006,pop2_7,10,20151013
KFAT,20151006,pop2_7,4,20151013
KCPR,20151006,pop2_7,4,20151013
KP60,20151006,pop2_7,5,20151013
KPHX,20151006,pop2_7,4,20151013
KFAR,20151006,pop2_7,5,20151013
KINL,20151006,pop2_7,13,20151013
KSEA,20151007,min_3,60,20151010
KYKM,20151007,min_3,53,20151010
KUIL,20151007,min_3,54,20151010
KPDX,20151007,min_3,60,20151010
KLAX,20151007,min_3,72,20151010
KFAT,20151007,min_3,63,20151010
KCPR,20151007,min_3,46,20151010
KP60,20151007,min_3,35,20151010
KPHX,20151007,min_3,73,20151010
KFAR,20151007,min_3,49,20151010
KINL,20151007,min_3,42,20151010
KSEA,20151007,max_3,62,20151010
KYKM,20151007,max_3,71,20151010
KUIL,20151007,max_3,64,20151010
KPDX,20151007,max_3,66,20151010
KLAX,20151007,max_3,86,20151010
KFAT,20151007,max_3,92,20151010
KCPR,20151007,max_3,79,20151010
KP60,20151007,max_3,62,20151010
KPHX,20151007,max_3,94,20151010
KFAR,20151007,max_3,79,20151010
KINL,20151007,max_3,67,20151010
KSEA,20151007,pop1_3,49,20151010
KYKM,20151007,pop1_3,16,20151010
KUIL,20151007,pop1_3,69,20151010
KPDX,20151007,pop1_3,46,20151010
KLAX,20151007,pop1_3,1,20151010
KFAT,20151007,pop1_3,1,20151010
KCPR,20151007,pop1_3,1,20151010
KP60,20151007,pop1_3,0,20151010
KPHX,20151007,pop1_3,1,20151010
KFAR,20151007,pop1_3,1,20151010
KINL,20151007,pop1_3,4,20151010
KSEA,20151007,pop2_3,80,20151010
KYKM,20151007,pop2_3,39,20151010
KUIL,20151007,pop2_3,83,20151010
KPDX,20151007,pop2_3,76,20151010
KLAX,20151007,pop2_3,0,20151010
KFAT,20151007,pop2_3,0,20151010
KCPR,20151007,pop2_3,0,20151010
KP60,20151007,pop2_3,0,20151010
KPHX,20151007,pop2_3,1,20151010
KFAR,20151007,pop2_3,1,20151010
KINL,20151007,pop2_3,2,20151010
KSEA,20151007,min_4,52,20151011
KYKM,20151007,min_4,46,20151011
KUIL,20151007,min_4,48,20151011
KPDX,20151007,min_4,52,20151011
KLAX,20151007,min_4,70,20151011
KFAT,20151007,min_4,63,20151011
KCPR,20151007,min_4,52,20151011
KP60,20151007,min_4,38,20151011
KPHX,20151007,min_4,72,20151011
KFAR,20151007,min_4,55,20151011
KINL,20151007,min_4,49,20151011
KSEA,20151007,max_4,62,20151011
KYKM,20151007,max_4,68,20151011
KUIL,20151007,max_4,62,20151011
KPDX,20151007,max_4,68,20151011
KLAX,20151007,max_4,82,20151011
KFAT,20151007,max_4,89,20151011
KCPR,20151007,max_4,76,20151011
KP60,20151007,max_4,54,20151011
KPHX,20151007,max_4,95,20151011
KFAR,20151007,max_4,81,20151011
KINL,20151007,max_4,74,20151011
KSEA,20151007,pop1_4,77,20151011
KYKM,20151007,pop1_4,34,20151011
KUIL,20151007,pop1_4,68,20151011
KPDX,20151007,pop1_4,66,20151011
KLAX,20151007,pop1_4,1,20151011
KFAT,20151007,pop1_4,0,20151011
KCPR,20151007,pop1_4,0,20151011
KP60,20151007,pop1_4,1,20151011
KPHX,20151007,pop1_4,1,20151011
KFAR,20151007,pop1_4,1,20151011
